rx_file_name,rx_file_path,tx_file_path,tx_available,frequency_mhz,distance_m,pair,folder_angle_deg,angle_deg,rep
rep4_rx.dat,"data/raw_iq/rx/850MHz/4m/(2,3)/-60/rep4_rx.dat","data/raw_iq/tx/850MHz/4M/(2,3)/-60/IQ_rep_Tx.dat",True,850.0,4.0,"(2,3)",-60,60,rep04
rep5_rx.dat,"data/raw_iq/rx/850MHz/4m/(2,3)/-60/rep5_rx.dat","data/raw_iq/tx/850MHz/4M/(2,3)/-60/IQ_rep_Tx.dat",True,850.0,4.0,"(2,3)",-60,60,rep05
rep1_rx.dat,"data/raw_iq/rx/850MHz/4m/(2,3)/-45/rep1_rx.dat","data/raw_iq/tx/850MHz/4M/(2,3)/-45/IQ_rep_Tx.dat",True,850.0,4.0,"(2,3)",-45,45,rep01
rep2_rx.dat,"data/raw_iq/rx/850MHz/4m/(2,3)/-45/rep2_rx.dat","data/raw_iq/tx/850MHz/4M/(2,3)/-45/IQ_rep_Tx.dat",True,850.0,4.0,"(2,3)",-45,45,rep02
rep3_rx.dat,"data/raw_iq/rx/850MHz/4m/(2,3)/-45/rep3_rx.dat","data/raw_iq/tx/850MHz/4M/(2,3)/-45/IQ_rep_Tx.dat",True,850.0,4.0,"(2,3)",-45,45,rep03
rep4_rx.dat,"data/raw_iq/rx/850MHz/4m/(2,3)/-45/rep4_rx.dat","data/raw_iq/tx/850MHz/4M/(2,3)/-45/IQ_rep_Tx.dat",True,850.0,4.0,"(2,3)",-45,45,rep04
rep5_rx.dat,"data/raw_iq/rx/850MHz/4m/(2,3)/-45/rep5_rx.dat","data/raw_iq/tx/850MHz/4M/(2,3)/-45/IQ_rep_Tx.dat",True,850.0,4.0,"(2,3)",-45,45,rep05
rep1_rx.dat,"data/raw_iq/rx/850MHz/4m/(2,3)/-30/rep1_rx.dat","data/raw_iq/tx/850MHz/4M/(2,3)/-30/IQ_rep_Tx.dat",True,850.0,4.0,"(2,3)",-30,30,rep01
rep2_rx.dat,"data/raw_iq/rx/850MHz/4m/(2,3)/-30/rep2_rx.dat","data/raw_iq/tx/850MHz/4M/(2,3)/-30/IQ_rep_Tx.dat",True,850.0,4.0,"(2,3)",-30,30,rep02
rep3_rx.dat,"data/raw_iq/rx/850MHz/4m/(2,3)/-30/rep3_rx.dat","data/raw_iq/tx/850MHz/4M/(2,3)/-30/IQ_rep_Tx.dat",True,850.0,4.0,"(2,3)",-30,30,rep03
rep4_rx.dat,"data/raw_iq/rx/850MHz/4m/(2,3)/-30/rep4_rx.dat","data/raw_iq/tx/850MHz/4M/(2,3)/-30/IQ_rep_Tx.dat",True,850.0,4.0,"(2,3)",-30,30,rep04
rep5_rx.dat,"data/raw_iq/rx/850MHz/4m/(2,3)/-30/rep5_rx.dat","data/raw_iq/tx/850MHz/4M/(2,3)/-30/IQ_rep_Tx.dat",True,850.0,4.0,"(2,3)",-30,30,rep05
rep1_rx.dat,"data/raw_iq/rx/850MHz/4m/(2,3)/-15/rep1_rx.dat","data/raw_iq/tx/850MHz/4M/(2,3)/-15/IQ_rep1Tx.dat",True,850.0,4.0,"(2,3)",-15,15,rep01
rep2_rx.dat,"data/raw_iq/rx/850MHz/4m/(2,3)/-15/rep2_rx.dat","data/raw_iq/tx/850MHz/4M/(2,3)/-15/IQ_rep1Tx.dat",True,850.0,4.0,"(2,3)",-15,15,rep02
rep3_rx.dat,"data/raw_iq/rx/850MHz/4m/(2,3)/-15/rep3_rx.dat","data/raw_iq/tx/850MHz/4M/(2,3)/-15/IQ_rep1Tx.dat",True,850.0,4.0,"(2,3)",-15,15,rep03
rep4_rx.dat,"data/raw_iq/rx/850MHz/4m/(2,3)/-15/rep4_rx.dat","data/raw_iq/tx/850MHz/4M/(2,3)/-15/IQ_rep1Tx.dat",True,850.0,4.0,"(2,3)",-15,15,rep04
rep5_rx.dat,"data/raw_iq/rx/850MHz/4m/(2,3)/-15/rep5_rx.dat","data/raw_iq/tx/850MHz/4M/(2,3)/-15/IQ_rep1Tx.dat",True,850.0,4.0,"(2,3)",-15,15,rep05
rep1_rx.dat,"data/raw_iq/rx/850MHz/4m/(2,3)/0/rep1_rx.dat","data/raw_iq/tx/850MHz/4M/(2,3)/0/IQ_rep1Tx.dat",True,850.0,4.0,"(2,3)",0,0,rep01
rep2_rx.dat,"data/raw_iq/rx/850MHz/4m/(2,3)/0/rep2_rx.dat","data/raw_iq/tx/850MHz/4M/(2,3)/0/IQ_rep1Tx.dat",True,850.0,4.0,"(2,3)",0,0,rep02
rep3_rx.dat,"data/raw_iq/rx/850MHz/4m/(2,3)/0/rep3_rx.dat","data/raw_iq/tx/850MHz/4M/(2,3)/0/IQ_rep1Tx.dat",True,850.0,4.0,"(2,3)",0,0,rep03
rep4_rx.dat,"data/raw_iq/rx/850MHz/4m/(2,3)/0/rep4_rx.dat","data/raw_iq/tx/850MHz/4M/(2,3)/0/IQ_rep1Tx.dat",True,850.0,4.0,"(2,3)",0,0,rep04
rep5_rx.dat,"data/raw_iq/rx/850MHz/4m/(2,3)/0/rep5_rx.dat","data/raw_iq/tx/850MHz/4M/(2,3)/0/IQ_rep1Tx.dat",True,850.0,4.0,"(2,3)",0,0,rep05
rep1_rx.dat,"data/raw_iq/rx/850MHz/4m/(2,4)/-60/rep1_rx.dat","data/raw_iq/tx/850MHz/4M/(2,4)/-60/IQ_rep_Tx.dat",True,850.0,4.0,"(2,4)",-60,60,rep01
rep2_rx.dat,"data/raw_iq/rx/850MHz/4m/(2,4)/-60/rep2_rx.dat","data/raw_iq/tx/850MHz/4M/(2,4)/-60/IQ_rep_Tx.dat",True,850.0,4.0,"(2,4)",-60,60,rep02
rep3_rx.dat,"data/raw_iq/rx/850MHz/4m/(2,4)/-60/rep3_rx.dat","data/raw_iq/tx/850MHz/4M/(2,4)/-60/IQ_rep_Tx.dat",True,850.0,4.0,"(2,4)",-60,60,rep03
rep4_rx.dat,"data/raw_iq/rx/850MHz/4m/(2,4)/-60/rep4_rx.dat","data/raw_iq/tx/850MHz/4M/(2,4)/-60/IQ_rep_Tx.dat",True,850.0,4.0,"(2,4)",-60,60,rep04
rep5_rx.dat,"data/raw_iq/rx/850MHz/4m/(2,4)/-60/rep5_rx.dat","data/raw_iq/tx/850MHz/4M/(2,4)/-60/IQ_rep_Tx.dat",True,850.0,4.0,"(2,4)",-60,60,rep05
rep1_rx.dat,"data/raw_iq/rx/850MHz/4m/(2,4)/-45/rep1_rx.dat","data/raw_iq/tx/850MHz/4M/(2,4)/-45/IQ_rep_Tx.dat",True,850.0,4.0,"(2,4)",-45,45,rep01
rep2_rx.dat,"data/raw_iq/rx/850MHz/4m/(2,4)/-45/rep2_rx.dat","data/raw_iq/tx/850MHz/4M/(2,4)/-45/IQ_rep_Tx.dat",True,850.0,4.0,"(2,4)",-45,45,rep02
rep3_rx.dat,"data/raw_iq/rx/850MHz/4m/(2,4)/-45/rep3_rx.dat","data/raw_iq/tx/850MHz/4M/(2,4)/-45/IQ_rep_Tx.dat",True,850.0,4.0,"(2,4)",-45,45,rep03
rep4_rx.dat,"data/raw_iq/rx/850MHz/4m/(2,4)/-45/rep4_rx.dat","data/raw_iq/tx/850MHz/4M/(2,4)/-45/IQ_rep_Tx.dat",True,850.0,4.0,"(2,4)",-45,45,rep04
rep5_rx.dat,"data/raw_iq/rx/850MHz/4m/(2,4)/-45/rep5_rx.dat","data/raw_iq/tx/850MHz/4M/(2,4)/-45/IQ_rep_Tx.dat",True,850.0,4.0,"(2,4)",-45,45,rep05
rep1_rx.dat,"data/raw_iq/rx/850MHz/4m/(2,4)/-30/rep1_rx.dat","data/raw_iq/tx/850MHz/4M/(2,4)/-30/IQ_rep1Tx.dat",True,850.0,4.0,"(2,4)",-30,30,rep01
rep2_rx.dat,"data/raw_iq/rx/850MHz/4m/(2,4)/-30/rep2_rx.dat","data/raw_iq/tx/850MHz/4M/(2,4)/-30/IQ_rep1Tx.dat",True,850.0,4.0,"(2,4)",-30,30,rep02
rep3_rx.dat,"data/raw_iq/rx/850MHz/4m/(2,4)/-30/rep3_rx.dat","data/raw_iq/tx/850MHz/4M/(2,4)/-30/IQ_rep1Tx.dat",True,850.0,4.0,"(2,4)",-30,30,rep03
rep4_rx.dat,"data/raw_iq/rx/850MHz/4m/(2,4)/-30/rep4_rx.dat","data/raw_iq/tx/850MHz/4M/(2,4)/-30/IQ_rep1Tx.dat",True,850.0,4.0,"(2,4)",-30,30,rep04
rep5_rx.dat,"data/raw_iq/rx/850MHz/4m/(2,4)/-30/rep5_rx.dat","data/raw_iq/tx/850MHz/4M/(2,4)/-30/IQ_rep1Tx.dat",True,850.0,4.0,"(2,4)",-30,30,rep05
rep1_rx.dat,"data/raw_iq/rx/850MHz/4m/(2,4)/-15/rep1_rx.dat","data/raw_iq/tx/850MHz/4M/(2,4)/-15/IQ_rep1Tx.dat",True,850.0,4.0,"(2,4)",-15,15,rep01
rep2_rx.dat,"data/raw_iq/rx/850MHz/4m/(2,4)/-15/rep2_rx.dat","data/raw_iq/tx/850MHz/4M/(2,4)/-15/IQ_rep1Tx.dat",True,850.0,4.0,"(2,4)",-15,15,rep02
rep3_rx.dat,"data/raw_iq/rx/850MHz/4m/(2,4)/-15/rep3_rx.dat","data/raw_iq/tx/850MHz/4M/(2,4)/-15/IQ_rep1Tx.dat",True,850.0,4.0,"(2,4)",-15,15,rep03
rep4_rx.dat,"data/raw_iq/rx/850MHz/4m/(2,4)/-15/rep4_rx.dat","data/raw_iq/tx/850MHz/4M/(2,4)/-15/IQ_rep1Tx.dat",True,850.0,4.0,"(2,4)",-15,15,rep04
rep5_rx.dat,"data/raw_iq/rx/850MHz/4m/(2,4)/-15/rep5_rx.dat","data/raw_iq/tx/850MHz/4M/(2,4)/-15/IQ_rep1Tx.dat",True,850.0,4.0,"(2,4)",-15,15,rep05
